seqID	BLAST_segment	HMMER_segment	GenBank_segment
KJ919859	9	9	NULL
KJ919862	9	9	NULL
KJ919865	9	9	NULL
KJ919866	9	9	NULL
KJ919872	9	9	NULL
KJ919874	9	9	NULL
KJ919877	9	9	NULL
KJ919879	9	9	NULL
KJ919891	9	9	NULL
KJ919892	9	9	NULL
KJ919896	9	9	NULL
KJ919905	9	9	NULL
KJ919907	9	9	NULL
KJ919910	9	9	NULL
KJ919916	9	9	NULL
KJ919917	9	9	NULL
KJ921619	2	9	NULL
KJ940055	3	2	NULL
KJ940056	3	2	NULL
KJ940065	4	4	NULL
KJ940078	9	4	NULL
KJ940081	3	-	NULL
KJ940085	3	4	NULL
KJ940090	4	-	NULL
KJ940095	7	4	NULL
KJ940096	3	4	NULL
KJ940099	4	4	NULL
KJ940101	4	-	NULL
KJ940109	4	-	NULL
KJ940111	2	4	NULL
KJ940114	4	-	NULL
KJ940115	4	-	NULL
KM008653	8	9	NULL
KM008656	4	9	NULL
KM008663	10	9	NULL
KM008677	4	-	NULL
KM026549	5	-	NULL
KM026555	5	-	NULL
KM026560	5	-	NULL
KM026566	1	-	NULL
KM026569	5	-	NULL
KM026581	11	-	NULL
KM026589	5	-	NULL
KM026592	7	-	NULL
KM026611	7	8	NULL
KM026612	3	8	NULL
KM026622	8	8	NULL
KM026624	2	8	NULL
KM026636	8	8	NULL
KM026637	8	8	NULL
KM026640	1	8	NULL
KM026644	5	8	NULL
KM026648	8	8	NULL
KM026649	8	8	NULL
KM026656	4	8	NULL
KM026660	8	8	NULL
KM026670	7	7	NULL
KM026673	7	7	NULL
KM026675	7	7	NULL
KM026676	7	7	NULL
KM026680	11	7	NULL
KM026703	7	7	NULL
KM026704	4	7	NULL
KM026713	7	7	NULL
KM026720	4	7	NULL
KM026723	7	7	NULL
KM026733	10	10	NULL
KM026735	9	10	NULL
KM026736	10	10	NULL
KM026738	10	10	NULL
KM026739	3	10	NULL
KM026744	5	10	NULL
KM026751	4	10	NULL
KM026757	3	10	NULL
KM026761	1	10	NULL
KM026776	1	10	NULL
KM026781	1	10	NULL
KM026783	10	10	NULL
KM026784	10	10	NULL
KM026785	10	10	NULL
KM026797	4	11	NULL
KM026799	2	11	NULL
KM026801	11	11	NULL
KM026805	11	11	NULL
KM026808	11	11	NULL
KM026811	5	11	NULL
KM026815	11	11	NULL
KM026816	3	11	NULL
KM026821	11	11	NULL
KM026822	11	11	NULL
KM026828	6	11	NULL
KM026829	10	11	NULL
KM026831	9	11	NULL
KM026841	11	11	NULL
KM026843	11	11	NULL
KM026848	10	11	NULL
KM026851	9	11	NULL
KM026865	1	1	NULL
KM026867	1	1	NULL
KM026868	1	1	NULL
KM026869	1	1	NULL
KM026871	4	1	NULL
KM026873	1	1	NULL
KM026877	1	1	NULL
KM026880	3	1	NULL
KM026894	1	1	NULL
KM026895	1	1	NULL
KM026903	1	1	NULL
KM026907	1	1	NULL
KM026910	3	1	NULL
KM026915	1	1	NULL
KM026917	1	1	NULL
KM026919	1	1	NULL
KM026922	1	1	NULL
KM026926	6	2	NULL
KM026928	8	2	NULL
KM026931	2	2	NULL
KM026933	4	2	NULL
KM026937	8	2	NULL
KM026952	2	2	NULL
KM026956	2	2	NULL
KM026957	2	2	NULL
KM026963	4	2	NULL
KM026964	2	2	NULL
KM026974	2	2	NULL
KM026976	3	2	NULL
KM026979	11	2	NULL
KM026980	2	2	NULL
KM026983	2	2	NULL
KM026990	3	3	NULL
KM026992	3	3	NULL
KM026995	4	3	NULL
KM026997	3	3	NULL
KM027008	4	3	NULL
KM027020	3	3	NULL
KM027021	4	3	NULL
KM027025	3	3	NULL
KM027030	6	3	NULL
KM027038	3	3	NULL
KM027044	3	3	NULL
KM027054	11	-	NULL
KM027057	4	4	NULL
KM027060	4	4	NULL
KM027068	1	4	NULL
KM027072	4	4	NULL
KM027083	3	4	NULL
KM027084	4	4	NULL
KM027085	4	4	NULL
KM027092	1	4	NULL
KM027095	3	4	NULL
KM027097	3	4	NULL
KM027118	6	6	NULL
KM027121	6	6	NULL
KM027122	6	6	NULL
KM027124	6	6	NULL
KM027131	6	6	NULL
KM027134	6	6	NULL
KM027141	5	6	NULL
KM027145	6	6	NULL
KM027150	4	6	NULL
KM027162	3	6	NULL
KM027164	6	6	NULL
KM027174	1	6	NULL
KM027181	5	9	NULL
KM027183	9	9	NULL
KM027184	10	9	NULL
KM027185	9	9	NULL
KM027193	9	9	NULL
KM027195	1	9	NULL
KM027198	8	9	NULL
KM027200	9	9	NULL
KM027205	8	9	NULL
KM027214	9	9	NULL
KM027222	4	9	NULL
KM027227	9	9	NULL
KM027230	4	9	NULL
KM027232	9	9	NULL
KM027236	9	9	NULL
KM042945	10	9	NULL
KM042946	9	9	NULL
KM042951	9	9	NULL
KM042956	4	9	NULL
KM042957	1	9	NULL
KM042964	9	9	NULL
KM042969	6	9	NULL
KM042973	11	9	NULL
KM042985	9	9	NULL
KM042989	9	9	NULL
KM042995	9	9	NULL
KM042999	3	9	NULL
KM043001	9	9	NULL
KM043003	10	9	NULL
KM043006	1	9	NULL
KM043008	9	9	NULL
KM043012	8	9	NULL
KM043014	8	9	NULL
KM043015	9	9	NULL
KM043025	9	9	NULL
KM043027	9	9	NULL
KM043030	9	9	NULL
KM043036	9	9	NULL
KM043040	9	9	NULL
KM043041	4	9	NULL
KM043050	9	9	NULL
KM056360	6	-	NULL
KM056364	4	-	NULL
KM056372	1	-	NULL
KM056373	1	-	NULL
KM056390	6	-	NULL
KM068214	9	9	NULL
KM068215	4	9	NULL
KM068216	9	9	NULL
KM068217	4	9	NULL
KM068219	8	9	NULL
KM068221	9	9	NULL
KM068226	9	9	NULL
KM068228	1	9	NULL
KM068240	9	9	NULL
KM068243	9	9	NULL
KM099257	5	5	NULL
KM205775	8	-	4
KM205778	4	-	4
KM205780	4	-	4
KM205785	9	9	7
KM205786	9	9	7
KM214430	9	9	NULL
KM214438	9	9	NULL
KM214447	3	4	NULL
KM214449	4	4	NULL
KM214454	4	4	NULL
KM214458	10	1	NULL
KM214461	6	1	NULL
KM214471	10	1	NULL
KM230928	9	9	NULL
KM230931	6	9	NULL
KM243907	6	5	NULL
KM243908	5	5	NULL
KM243911	3	3	NULL
KM243916	8	8	NULL
KM243917	8	8	NULL
KM245588	9	9	NULL
KM245596	4	9	NULL
KM245600	1	9	NULL
KM245604	9	9	NULL
KM245605	9	9	NULL
KM245606	5	9	NULL
KM245618	2	-	NULL
KM245619	4	-	NULL
KM245622	4	-	NULL
KM245626	4	-	NULL
KM247282	4	9	9
KM254200	10	10	NULL
KM276819	10	10	NULL
KM276823	6	6	NULL
KM288568	8	9	NULL
KM288572	9	9	NULL
KM359479	1	6	NULL
KM359483	10	9	NULL
KM359489	7	4	NULL
KM359491	4	4	NULL
KM359494	9	10	NULL
KM359495	10	10	NULL
KM359498	2	10	NULL
KM515863	6	4	4
KM515864	3	4	4
KM515871	4	4	4
KM515874	1	9	9
KM515879	8	9	9
KM581027	11	9	NULL
KM581050	4	4	NULL
KM581055	6	4	NULL
KM581057	6	-	NULL
KM581059	4	4	NULL
KM590350	1	9	NULL
KM590353	8	9	NULL
KM590358	9	9	NULL
KM590362	9	9	NULL
KM590371	9	9	NULL
KM590372	10	9	NULL
KM590374	4	-	NULL
KM590376	6	-	NULL
KM590377	6	-	NULL
KM590381	4	-	NULL
KM590384	5	-	NULL
KM590396	3	-	NULL
KM609895	9	9	NULL
KM609906	5	9	NULL
KM609913	3	4	NULL
KM660083	5	-	NULL
KM660084	5	-	NULL
KM660100	7	-	NULL
KM660105	5	-	NULL
KM660113	8	8	NULL
KM660116	1	8	NULL
KM660125	4	8	NULL
KM660127	8	8	NULL
KM660129	3	8	NULL
KM660134	8	8	NULL
KM660136	8	8	NULL
KM660137	8	8	NULL
KM660138	8	8	NULL
KM660149	7	7	NULL
KM660150	7	7	NULL
KM660156	7	7	NULL
KM660158	7	7	NULL
KM660163	7	7	NULL
KM660166	7	7	NULL
KM660169	7	7	NULL
KM660173	3	10	NULL
KM660176	3	10	NULL
KM660181	10	10	NULL
KM660183	10	10	NULL
KM660187	7	10	NULL
KM660189	11	10	NULL
KM660191	6	10	NULL
KM660196	10	10	NULL
KM660207	11	11	NULL
KM660210	10	11	NULL
KM660211	10	11	NULL
KM660212	11	11	NULL
KM660217	11	11	NULL
KM660219	1	11	NULL
KM660223	11	11	NULL
KM660224	4	11	NULL
KM660226	2	11	NULL
KM660230	10	11	NULL
KM660238	3	1	NULL
KM660240	1	1	NULL
KM660243	1	1	NULL
KM660246	1	1	NULL
KM660251	1	1	NULL
KM660256	1	1	NULL
KM660258	4	1	NULL
KM660268	2	2	NULL
KM660271	2	2	NULL
KM660272	2	2	NULL
KM660274	3	2	NULL
KM660282	2	2	NULL
KM660287	2	2	NULL
KM660299	2	3	NULL
KM660302	5	3	NULL
KM660312	4	3	NULL
KM660329	4	4	NULL
KM660333	7	4	NULL
KM660336	3	4	NULL
KM660341	2	4	NULL
KM660349	3	4	NULL
KM660351	4	3	NULL
KM660359	11	6	NULL
KM660367	11	6	NULL
KM660373	4	6	NULL
KM660375	6	6	NULL
KM660377	5	6	NULL
KM660381	6	6	NULL
KM660382	4	6	NULL
KM660385	6	6	NULL
KM660390	9	9	NULL
KM660391	3	9	NULL
KM660392	3	9	NULL
KM660393	9	9	NULL
KM660394	2	9	NULL
KM660395	3	9	NULL
KM660398	9	9	NULL
KM660401	8	9	NULL
KM660403	9	9	NULL
KM660404	2	9	NULL
KM660406	8	9	NULL
KM660408	1	9	NULL
KM660413	2	9	NULL
KM660415	9	9	NULL
KM660416	3	9	NULL
KM668713	10	9	NULL
KM668718	9	9	NULL
KM668719	4	9	NULL
KM668724	4	4	NULL
KM668727	4	4	NULL
KM668729	2	4	NULL
KM668733	4	4	NULL
KM668739	1	1	NULL
KM668751	10	10	NULL
KM668753	7	11	NULL
KM820682	1	10	10
KM820689	11	11	11
KM820691	11	11	11
KM820725	6	6	6
KM977712	8	9	NULL
KM977713	1	9	NULL
KM977719	9	9	NULL
KM977721	9	9	NULL
KP013385	5	9	NULL
KP013391	1	9	NULL
KP013400	10	4	NULL
KP013446	1	10	10
KP013454	10	10	10
KP013460	10	10	10
KP013461	4	10	10
KP013465	10	10	10
KP013475	6	-	4
KP013482	4	-	4
KP013490	4	-	4
KP013494	11	-	4
KP013495	1	-	4
KP013501	7	6	6
KP013503	3	6	6
KP013504	6	6	6
KP013511	4	6	6
KP013513	6	6	6
KP013518	1	6	6
KP013522	1	6	6
KP013523	5	6	6
KP013535	9	9	9
KP013546	11	9	9
KP013550	4	9	9
KP013551	2	9	9
KP017284	4	4	NULL
KP017293	6	4	NULL
KP054254	8	9	NULL
KP057845	10	10	NULL
KP116022	9	9	9
KP116025	9	9	9
KP116030	8	9	9
KP116041	9	9	9
KP116048	9	9	9
KP119462	4	-	NULL
KP119503	5	9	9
KP119509	8	9	9
KP119510	5	9	9
KP119513	7	9	9
KP119520	7	9	9
KP119524	4	-	4
KP119525	2	-	4
KP119534	11	-	4
KP119535	5	-	4
KP119538	1	-	4
KP170741	4	-	NULL
KP170747	4	-	NULL
KP170748	4	-	NULL
KP170749	4	-	NULL
KP170752	4	-	NULL
KP170756	4	-	NULL
KP170758	2	9	NULL
KP170759	4	9	NULL
KP170765	9	9	NULL
KP170769	2	9	NULL
KP170773	9	9	NULL
KP170775	4	9	NULL
KP170780	9	9	NULL
KP170782	3	10	NULL
KP170793	10	10	NULL
KP170797	3	10	NULL
KP170800	3	10	NULL
KP170802	10	10	NULL
KP170807	8	6	NULL
KP170811	4	6	NULL
KP170814	3	3	NULL
KP170816	3	3	NULL
KP170820	3	3	NULL
KP170824	2	2	NULL
KP170828	2	2	NULL
KP170832	1	1	NULL
KP170838	2	11	NULL
KP170839	2	11	NULL
KP170843	10	11	NULL
KP170851	7	7	NULL
KP170853	7	7	NULL
KP170856	7	7	NULL
KP170863	7	-	NULL
KP170864	4	5	NULL
KP188798	2	2	2
KP188799	3	-	3
KP216533	3	-	NULL
KP216534	4	-	NULL
KP216535	3	-	NULL
KP216536	4	-	NULL
KP216537	4	-	NULL
KP216541	4	-	NULL
KP216547	5	-	NULL
KP216554	5	9	NULL
KP216556	9	9	NULL
KP216557	9	9	NULL
KP216558	2	9	NULL
KP252146	11	6	6
KP252150	7	6	6
KP252152	2	6	6
KP252154	2	6	6
KP271261	10	9	NULL
KP271262	9	9	NULL
KP271264	9	9	NULL
KP271267	9	9	NULL
KP271277	5	-	NULL
KP271278	4	-	NULL
KP271279	4	-	NULL
KP271284	4	-	NULL
KP271288	1	-	NULL
KP308133	5	10	10
KP308137	11	10	10
KP308139	10	10	10
KP308143	3	10	10
KP308145	3	10	10
KP419923	10	9	NULL
KP710856	4	4	NULL
KP711371	10	9	NULL
KP711374	2	9	NULL
KP735818	3	9	NULL
KP735825	8	9	NULL
KP735827	5	9	NULL
KP735833	8	9	NULL
KP735836	1	9	NULL
KP735837	6	9	NULL
KP735841	9	9	NULL
KP735844	4	9	NULL
KP735845	8	9	NULL
KP735970	8	8	NULL
KP735978	11	11	NULL
KP735979	2	11	NULL
KP735980	11	11	NULL
KP771721	3	9	NULL
KP771722	4	9	NULL
KP771724	5	9	NULL
KP771725	6	9	NULL
KP771726	10	9	NULL
KP771727	9	9	NULL
KP771729	4	9	NULL
KP771732	9	9	NULL
KP776577	7	7	NULL
KP776580	9	9	NULL
KP776585	11	11	NULL
KP776586	11	11	NULL
KP776589	10	10	NULL
KP776594	2	2	NULL
KP776598	4	4	NULL
KP776603	5	5	NULL
KP776604	5	5	NULL
KP776740	11	10	NULL
KP793020	9	9	NULL
KP824804	6	6	NULL
KP824807	6	6	NULL
KP862856	1	-	NULL
KP902534	1	3	4
KP902539	4	3	4
KP902542	3	4	4
KP902544	4	4	4
KP902547	4	4	4
KP902556	3	3	4
KP902557	4	3	4
KR060018	4	-	NULL
KR060019	8	-	NULL
KR060023	4	-	NULL
KR072988	4	-	NULL
KR336971	4	-	NULL
KR336972	6	-	NULL
KR336973	3	-	NULL
KR336981	1	-	NULL
KR336982	2	-	NULL
KR493515	6	6	NULL
KR493516	6	6	NULL
KR493517	6	6	NULL
KR493518	6	6	NULL
KR827517	1	4	NULL
KR827527	9	9	NULL
KR827529	9	9	NULL
KR868810	9	9	NULL
KR868814	9	9	NULL
KR873108	2	-	4
KR873110	4	-	4
KR873114	2	4	4
KR873129	4	-	4
KR922793	9	9	NULL
KR922800	9	9	NULL
KR922803	9	9	NULL
KR922809	6	-	NULL
KR922813	6	4	NULL
KR922815	3	4	NULL
KR922817	4	4	NULL
KT000104	9	9	NULL
KT000106	5	9	NULL
KT000115	9	9	NULL
KT000116	5	9	NULL
KT000117	8	9	NULL
KT000130	4	-	NULL
KT000131	1	-	NULL
KT000132	4	-	NULL
KT007563	9	9	9
KT007578	9	9	9
KT007585	9	9	9
KT007593	8	9	9
KT007594	9	9	9
KT007598	8	9	9
KT007599	8	9	9
KT007609	9	9	9
KT007613	9	9	9
KT007618	9	9	9
KT007624	9	9	9
KT007626	3	9	9
KT007631	3	9	9
KT007633	8	9	9
KT007640	9	9	9
KT007642	9	9	9
KT007656	9	9	9
KT007659	9	9	9
KT007675	9	9	9
KT007685	9	9	9
KT007693	4	9	9
KT007694	9	9	9
KT007696	9	9	9
KT007698	1	9	9
KT007705	9	9	9
KT007709	8	9	9
KT007712	4	9	9
KT007716	1	9	9
KT007717	1	9	9
KT007718	7	9	9
KT007720	9	9	9
KT007729	3	9	9
KT007732	9	9	9
KT007738	8	9	9
KT007739	7	9	9
KT007740	1	9	9
KT007742	1	9	9
KT007744	8	9	9
KT007749	1	9	9
KT007750	9	9	9
KT007752	9	9	9
KT007758	8	9	9
KT007762	9	4	4
KT007763	4	-	4
KT007765	2	4	4
KT007774	6	4	4
KT007777	6	4	4
KT007782	9	4	4
KT007784	4	4	4
KT007791	4	4	4
KT007794	3	4	4
KT007797	4	4	4
KT007803	1	4	4
KT007811	4	4	4
KT007817	3	-	4
KT007818	4	4	4
KT007835	4	-	4
KT007837	3	-	4
KT007838	6	-	4
KT007845	6	-	4
KT007851	7	-	4
KT007860	3	-	4
KT007861	11	-	4
KT007863	10	-	4
KT007875	1	-	4
KT007878	3	-	4
KT007885	4	-	4
KT007887	10	-	4
KT007896	3	-	4
KT007900	4	-	4
KT007901	4	-	4
KT007906	4	-	4
KT007912	4	-	4
KT007917	4	-	4
KT007919	9	-	4
KT007926	3	-	4
KT007928	8	-	4
KT007933	4	-	4
KT007936	4	-	4
KT007942	6	-	4
KT007952	4	-	4
KT007953	3	-	4
KT007959	4	-	4
KT007962	5	-	4
KT025866	9	9	NULL
KT025867	3	9	NULL
KT025873	4	4	NULL
KT025875	4	4	NULL
KT032187	9	9	NULL
KT148600	7	10	10
KT148601	10	10	10
KT148609	1	10	10
KT148611	4	10	10
KT148612	10	10	10
KT148616	2	10	10
KT148618	4	10	10
KT162987	2	-	NULL
KT223441	7	-	5
KT223452	9	9	9
KT223470	2	2	2
KT338642	4	4	NULL
KT599736	2	1	NULL
KT948649	9	9	NULL
KT948651	9	9	NULL
KT948652	8	9	NULL
KT983438	6	4	4
KU059799	9	9	9
L10360	9	9	NULL
L20084	2	2	NULL
L25267	3	4	NULL
L49038	4	-	4
LC001908	4	4	NULL
LC001925	6	6	NULL
LC001934	6	6	NULL
LC001936	5	6	NULL
LC001946	1	1	NULL
LC001950	1	1	NULL
LC001965	2	2	NULL
LC001968	2	2	NULL
LC002000	5	-	NULL
LC002006	4	-	NULL
LC002012	5	-	NULL
LC002022	1	7	NULL
LC002024	7	7	NULL
LC002025	7	7	NULL
LC002037	10	10	NULL
LC002038	1	10	NULL
LC002041	10	10	NULL
LC002042	2	10	NULL
LC002055	11	11	NULL
LC002056	4	11	NULL
LC002057	11	11	NULL
LC002058	11	11	NULL
LC002059	11	11	NULL
LC002062	4	11	NULL
LC002063	2	11	NULL
LC002065	11	11	NULL
LC002068	11	11	NULL
LC002069	3	11	NULL
LC018671	8	9	NULL
LC018672	9	9	NULL
LC061026	6	4	NULL
LC061029	4	4	NULL
LC061035	7	4	NULL
LC061042	8	-	NULL
LC061048	8	-	NULL
LC061061	6	4	NULL
LC061064	4	4	NULL
LC061066	4	4	NULL
LC061069	3	4	NULL
LC061076	8	9	NULL
LC061077	9	9	NULL
LC061081	9	9	NULL
LC061089	9	9	NULL
LC061093	8	9	NULL
LC061094	1	9	NULL
LC061102	9	9	NULL
LC061121	8	9	NULL
LC061123	9	9	NULL
LC074745	5	9	NULL
LC074746	6	9	NULL
LC074750	4	4	NULL
LC074751	4	4	NULL
LC086010	9	9	NULL
LC086020	8	9	NULL
LC086021	1	9	NULL
LC086029	9	9	NULL
LC086035	1	-	NULL
LC086040	4	-	NULL
LC086044	6	-	NULL
LC086047	2	-	NULL
LC086048	3	-	NULL
LC086049	2	-	NULL
LC086051	3	-	NULL
LC086052	4	-	NULL
LC086053	3	-	NULL
LC086056	6	-	NULL
LC086057	5	-	NULL
LC088130	5	-	NULL
LC088132	5	-	NULL
LN612507	8	9	9
LN612515	9	9	9
LN612521	2	9	9
LN612523	9	9	9
M37341	11	-	NULL
M37344	8	-	NULL
M37347	5	-	NULL
M37348	10	-	NULL
M37351	6	-	NULL
M37353	10	-	NULL
M37357	5	9	NULL
M37359	2	-	NULL
M37360	8	-	NULL
M37365	4	-	NULL
M37369	11	-	NULL
M37372	3	-	NULL
M37373	7	-	NULL
S41237	7	-	NULL
S42746	8	6	NULL
U20987	8	8	8
U20993	1	8	8
U26369	8	9	NULL
U26383	9	9	NULL
U26384	9	9	NULL
U26392	9	9	NULL
U26756	4	-	4
U26758	7	-	4
U26762	3	-	4
U26764	1	-	4
U40007	10	9	NULL
U40008	9	9	NULL
U40009	1	9	NULL
U40011	7	-	NULL
U49271	2	9	NULL
U49272	1	9	NULL
U49273	2	9	NULL
U49275	9	9	NULL
X06386	8	9	NULL
X90734	3	-	4
X90736	4	-	4
X90737	4	-	4
X95370	7	9	NULL
Z80237	3	-	4
Z80243	6	-	4
Z80246	5	-	4
Z80248	5	-	4
Z80253	6	-	4
Z80257	4	-	4
Z80258	5	-	4
Z80262	1	-	4
Z80271	8	9	9
Z80277	10	9	9
Z80280	4	9	9
Z80294	10	9	9
Z80299	4	9	9
Z80317	5	-	4
Z80318	4	-	4
Z80320	6	-	4
Z80330	9	9	9
Z80331	9	9	9
Z80333	5	9	9
AB008253	-	10	10
AB008254	-	10	10
AB043069	-	10	NULL
AB045214	-	3	3
AB045217	-	11	11
AB048196	-	10	10
AB091753	-	9	NULL
AB211990	-	10	10
AB263978	-	9	NULL
AB263980	-	9	NULL
AB263981	-	9	NULL
AB263982	-	9	NULL
AB263986	-	9	NULL
AB263993	-	9	NULL
AB263994	-	9	NULL
AB263996	-	9	NULL
AB263998	-	9	NULL
AB264002	-	9	NULL
AB275299	-	9	NULL
AB364368	-	9	9
AB364369	-	9	9
AB364380	-	9	9
AB436815	-	9	NULL
AB527013	-	9	9
AB527014	-	9	NULL
AB527015	-	9	NULL
AB527017	-	9	NULL
AB527018	-	9	NULL
AB527019	-	9	NULL
AB527025	-	9	NULL
AB527026	-	9	NULL
AB527027	-	9	NULL
AB527028	-	9	NULL
AB527031	-	9	NULL
AB527043	-	9	NULL
AB530266	-	9	9
AB530267	-	9	9
AB533509	-	5	NULL
AB533510	-	5	NULL
AB533528	-	8	NULL
AB533530	-	8	NULL
AB533531	-	8	NULL
AB533533	-	8	NULL
AB533535	-	8	NULL
AB585914	-	9	9
AB585919	-	9	9
AB595974	-	9	NULL
AB605599	-	6	6
AB611688	-	9	NULL
AB621582	-	4	4
AB625622	-	9	NULL
AB669011	-	10	10
AB690406	-	9	9
AB740147	-	11	NULL
AB747363	-	4	NULL
AB748582	-	3	NULL
AB748597	-	7	NULL
AB748602	-	10	NULL
AB749175	-	9	NULL
AB753228	-	8	NULL
AB753510	-	7	NULL
AB755565	-	10	NULL
AB755570	-	10	NULL
AB755586	-	11	NULL
AB796437	-	4	4
AB796449	-	6	6
AB821333	-	9	NULL
AB830965	-	9	NULL
AB830970	-	9	NULL
AB830971	-	9	NULL
AB830980	-	9	NULL
AB830981	-	9	NULL
AB830982	-	9	NULL
AB830985	-	9	NULL
AB830987	-	9	NULL
AB830988	-	9	NULL
AB830993	-	9	NULL
AB830994	-	9	NULL
AB830997	-	9	NULL
AB830998	-	9	NULL
AB839732	-	8	NULL
AB839733	-	8	NULL
AB839735	-	8	NULL
AB839739	-	8	NULL
AB905469	-	9	NULL
AB905473	-	9	NULL
AB971772	-	9	NULL
AB971776	-	9	NULL
AB971778	-	9	NULL
AB971780	-	9	NULL
AB975410	-	9	NULL
AB975416	-	9	NULL
AB975418	-	9	NULL
AB975422	-	9	NULL
AB975425	-	9	NULL
AB975426	-	9	NULL
AB975427	-	9	NULL
AB975428	-	9	NULL
AB975429	-	9	NULL
AB975430	-	9	NULL
AB975433	-	9	NULL
AB975436	-	9	NULL
AB975439	-	9	NULL
AB975440	-	9	NULL
AB975441	-	9	NULL
AB975448	-	9	NULL
AB975449	-	9	NULL
AB975450	-	9	NULL
AB975455	-	9	NULL
AB975456	-	9	NULL
AB975458	-	9	NULL
AB975462	-	9	NULL
AB975463	-	9	NULL
AB975490	-	4	NULL
AB975498	-	4	NULL
AB975499	-	4	NULL
AB975504	-	4	NULL
AB975518	-	4	NULL
AB975519	-	4	NULL
AB975523	-	4	NULL
AB975533	-	4	NULL
AB975543	-	4	NULL
AB975554	-	4	NULL
AB975561	-	4	NULL
AB975563	-	4	NULL
AB975568	-	4	NULL
AB975576	-	6	NULL
AB975577	-	6	NULL
AB975578	-	6	NULL
AB975582	-	6	NULL
AB975585	-	6	NULL
AB975586	-	6	NULL
AB975587	-	6	NULL
AB975589	-	6	NULL
AB975591	-	6	NULL
AB975593	-	6	NULL
AB975594	-	6	NULL
AB975600	-	6	NULL
AB975606	-	6	NULL
AB975607	-	6	NULL
AB975609	-	6	NULL
AB975610	-	6	NULL
AB975611	-	6	NULL
AB975612	-	6	NULL
AB975613	-	6	NULL
AB975614	-	6	NULL
AB975618	-	6	NULL
AB975619	-	6	NULL
AB975620	-	6	NULL
AB975626	-	1	NULL
AB975629	-	1	NULL
AB975637	-	1	NULL
AB975657	-	1	NULL
AB975658	-	1	NULL
AB975662	-	1	NULL
AB975674	-	2	NULL
AB975679	-	2	NULL
AB975681	-	2	NULL
AB975686	-	2	NULL
AB975689	-	2	NULL
AB975690	-	2	NULL
AB975697	-	2	NULL
AB975701	-	2	NULL
AB975705	-	2	NULL
AB975706	-	2	NULL
AB975707	-	2	NULL
AB975710	-	2	NULL
AB975713	-	2	NULL
AB975714	-	2	NULL
AB975717	-	2	NULL
AB975736	-	3	NULL
AB975749	-	3	NULL
AB975755	-	3	NULL
AB975765	-	3	NULL
AB975773	-	5	NULL
AB975779	-	5	NULL
AB975780	-	5	NULL
AB975804	-	5	NULL
AB975805	-	5	NULL
AB975806	-	5	NULL
AB975807	-	5	NULL
AB975810	-	5	NULL
AB975812	-	5	NULL
AB975813	-	5	NULL
AB975814	-	5	NULL
AB975815	-	5	NULL
AB975818	-	5	NULL
AB975819	-	5	NULL
AB975823	-	8	NULL
AB975828	-	8	NULL
AB975829	-	8	NULL
AB975836	-	8	NULL
AB975847	-	8	NULL
AB975849	-	8	NULL
AB975850	-	8	NULL
AB975858	-	8	NULL
AB975859	-	8	NULL
AB975862	-	8	NULL
AB975865	-	8	NULL
AB975869	-	8	NULL
AB975874	-	7	NULL
AB975875	-	7	NULL
AB975878	-	7	NULL
AB975880	-	7	NULL
AB975882	-	7	NULL
AB975883	-	7	NULL
AB975885	-	7	NULL
AB975886	-	7	NULL
AB975887	-	7	NULL
AB975888	-	7	NULL
AB975891	-	7	NULL
AB975894	-	7	NULL
AB975895	-	7	NULL
AB975897	-	7	NULL
AB975898	-	7	NULL
AB975899	-	7	NULL
AB975900	-	7	NULL
AB975902	-	7	NULL
AB975903	-	7	NULL
AB975905	-	7	NULL
AB975908	-	7	NULL
AB975913	-	7	NULL
AB975914	-	7	NULL
AB975915	-	7	NULL
AB975916	-	7	NULL
AB975918	-	7	NULL
AB975919	-	7	NULL
AB975924	-	10	NULL
AB975926	-	10	NULL
AB975927	-	10	NULL
AB975930	-	10	NULL
AB975931	-	10	NULL
AB975932	-	10	NULL
AB975933	-	10	NULL
AB975936	-	10	NULL
AB975937	-	10	NULL
AB975939	-	10	NULL
AB975940	-	10	NULL
AB975941	-	10	NULL
AB975943	-	10	NULL
AB975944	-	10	NULL
AB975946	-	10	NULL
AB975947	-	10	NULL
AB975948	-	10	NULL
AB975950	-	10	NULL
AB975951	-	10	NULL
AB975952	-	10	NULL
AB975954	-	10	NULL
AB975955	-	10	NULL
AB975956	-	10	NULL
AB975957	-	10	NULL
AB975958	-	10	NULL
AB975959	-	10	NULL
AB975960	-	10	NULL
AB975961	-	10	NULL
AB975962	-	10	NULL
AB975963	-	10	NULL
AB975964	-	10	NULL
AB975966	-	10	NULL
AB975967	-	10	NULL
AB975969	-	10	NULL
AB975974	-	11	NULL
AB975976	-	11	NULL
AB975977	-	11	NULL
AB975978	-	11	NULL
AB975979	-	11	NULL
AB975980	-	11	NULL
AB975986	-	11	NULL
AB975988	-	11	NULL
AB975989	-	11	NULL
AB975990	-	11	NULL
AB975991	-	11	NULL
AB975992	-	11	NULL
AB975993	-	11	NULL
AB975994	-	11	NULL
AB975996	-	11	NULL
AB975997	-	11	NULL
AB975998	-	11	NULL
AB975999	-	11	NULL
AB976000	-	11	NULL
AB976002	-	11	NULL
AB976003	-	11	NULL
AB976004	-	11	NULL
AB976005	-	11	NULL
AB976006	-	11	NULL
AB976009	-	11	NULL
